pair_id,article_a_id,article_b_id,event_a_id,event_b_id,category,difficulty,relationship_type,article_a_title,article_a_text,article_b_title,article_b_text,date_a,date_b,location_a,location_b,entities_a,entities_b,ground_truth,reason
P0041,SC001-A,SC001-B,SCI_001,SCI_001,Science,easy,paraphrase,Astronomers Discover New Exoplanet Near Distant Star,"Researchers at the Caldwell Institute announced Sunday the discovery of a new exoplanet orbiting a star roughly 200 light-years away, using data from a telescope array in Chile. The planet, slightly larger than Earth, sits within its star's habitable zone.",Caldwell Institute Team Finds Potentially Habitable Exoplanet,"A team from the Caldwell Institute reported finding a new planet outside our solar system, located in the habitable zone of a distant star. The discovery was made using observatory data gathered in Chile over several months.",2026-04-12,2026-04-12,Chile,Chile,Caldwell Institute; exoplanet,Caldwell Institute; exoplanet,SAME_EVENT,Both describe the same exoplanet discovery announcement by the same institute using the same underlying data.
P0042,SC001-A,SC002-A,SCI_001,SCI_002,Science,easy,same_entity_different_event,Astronomers Discover New Exoplanet Near Distant Star,"Researchers at the Caldwell Institute announced Sunday the discovery of a new exoplanet orbiting a star roughly 200 light-years away, using data from a telescope array in Chile. The planet, slightly larger than Earth, sits within its star's habitable zone.",Caldwell Institute Confirms Second Planet in Same System,"Months after their initial discovery, Caldwell Institute researchers confirmed a second exoplanet orbiting the same distant star, expanding the known system to two planets.",2026-04-12,2026-11-01,Chile,Chile,Caldwell Institute; exoplanet,Caldwell Institute; second exoplanet,DIFFERENT_EVENT,"Same research team and star system, but the confirmation of a second planet months later is a distinct discovery event."
P0043,SC003-A,SC004-A,SCI_003,SCI_004,Science,medium,follow_up,Researchers Publish Breakthrough Battery Material Study,"A research team published findings Sunday describing a new solid-state battery material that could significantly increase energy density while reducing charging times, according to a study released this week.",Company Licenses New Battery Material for Commercial Use,"An energy-storage firm announced Friday it has licensed the solid-state battery material developed by researchers earlier this year, with plans to begin pilot production within 18 months.",2026-02-01,2026-05-01,"Boston, USA","Boston, USA",battery material; research team,battery material; licensing,SAME_EVENT,"The licensing deal is a direct continuation of the research breakthrough described in the first article, forming one ongoing event around the same material."
P0044,SC003-A,SC005-A,SCI_003,SCI_005,Science,medium,same_topic_different_event,Researchers Publish Breakthrough Battery Material Study,"A research team published findings Sunday describing a new solid-state battery material that could significantly increase energy density while reducing charging times, according to a study released this week.",Seoul Lab Announces Rival Battery Breakthrough,"A separate research lab in Seoul announced its own battery material breakthrough Sunday, claiming faster charge times using a different chemical composition than a rival approach published earlier this year.",2026-02-01,2026-03-01,"Boston, USA","Seoul, South Korea",battery material; research team,battery material; Seoul lab,DIFFERENT_EVENT,"Both are battery-material breakthroughs published around the same time, but from unrelated research groups using different approaches."
P0045,SC006-A,SC007-A,SCI_006,SCI_006,Science,medium,different_source,RVX-9 Vaccine Trial Results Published,"Researchers published results Tuesday from a Phase 3 trial of the RVX-9 vaccine candidate, reporting 88 percent efficacy against severe illness in the study population.",Scientists Present RVX-9 Findings at Conference,"The team behind the RVX-9 vaccine trial presented their results at a medical conference this week, elaborating on subgroup data not included in the original published paper.",2026-01-20,2026-01-25,Undisclosed,Undisclosed,RVX-9; vaccine trial,RVX-9; vaccine trial,SAME_EVENT,"The conference presentation elaborates on the same trial results published days earlier, describing the same underlying event."
P0046,SC006-A,SC008-A,SCI_006,SCI_008,Science,hard,different_incident,RVX-9 Vaccine Trial Results Published,"Researchers published results Tuesday from a Phase 3 trial of the RVX-9 vaccine candidate, reporting 88 percent efficacy against severe illness in the study population.",Separate Flu Vaccine Trial Reports Strong Results,"A different vaccine developer announced Thursday that its seasonal flu vaccine candidate showed strong protection in late-stage trials, unrelated to other vaccine research published this month.",2026-01-20,2026-01-22,Undisclosed,Undisclosed,RVX-9; vaccine trial,flu vaccine; different developer,DIFFERENT_EVENT,"Both are vaccine trial results published within days of each other, but they involve entirely different vaccines and developers."
P0047,SC009-A,SC010-A,SCI_009,SCI_010,Science,hard,same_entities_different_date,Mars Rover Detects Mineral Evidence of Ancient Water,"NASA's Mars rover detected mineral deposits Monday consistent with the presence of ancient flowing water, according to data transmitted from the rover's current location in a crater basin.",Rover Finds New Evidence Months Later at Different Site,"The same Mars rover reported new geological evidence in September at a separate site several kilometers from its earlier find, suggesting a longer history of liquid water in the region than previously understood.",2026-06-01,2026-09-01,Mars,Mars,Mars rover; mineral evidence,Mars rover; geological evidence,DIFFERENT_EVENT,"Same rover and mission, but the two articles describe separate discoveries at different sites and different times, not a single event."
P0048,SC001-C,SC001-B,SCI_001,SCI_001,Science,hard,different_detail_level,Exoplanet Find Draws International Attention,"The Caldwell Institute's newly announced exoplanet discovery has drawn significant attention from the international astronomy community, with the research team's full data set expected to be released for peer review in the coming weeks. Scientists not involved in the study said the planet's size and orbital distance make it one of the more promising habitable-zone candidates identified in recent years, though they cautioned that confirming atmospheric composition would require follow-up observations from more powerful telescopes currently under construction. The institute's lead astronomer said the team plans to request time on a space-based observatory next year to search for signs of an atmosphere.",Caldwell Institute Team Finds Potentially Habitable Exoplanet,"A team from the Caldwell Institute reported finding a new planet outside our solar system, located in the habitable zone of a distant star. The discovery was made using observatory data gathered in Chile over several months.",2026-04-15,2026-04-12,Chile,Chile,Caldwell Institute; exoplanet,Caldwell Institute; exoplanet,SAME_EVENT,"One article gives an in-depth, detail-rich account of the same discovery while the other is a brief basic announcement."
P0049,SC009-B,SC009-A,SCI_009,SCI_009,Science,medium,different_style,Technical Breakdown of Rover's Mineral Detection Method,"The spectrometer aboard the rover identified hydrated mineral signatures using an onboard laser technique, mission scientists explained Tuesday, detailing how the instrument distinguishes ancient water-altered rock from surrounding material.",Mars Rover Detects Mineral Evidence of Ancient Water,"NASA's Mars rover detected mineral deposits Monday consistent with the presence of ancient flowing water, according to data transmitted from the rover's current location in a crater basin.",2026-06-02,2026-06-01,Mars,Mars,Mars rover; spectrometer,Mars rover; mineral evidence,SAME_EVENT,A technical explainer and a breaking-news article both cover the same rover mineral-detection finding.
P0050,SC004-A,SC005-A,SCI_004,SCI_005,Science,very_hard,same_topic_different_event,Company Licenses New Battery Material for Commercial Use,"An energy-storage firm announced Friday it has licensed the solid-state battery material developed by researchers earlier this year, with plans to begin pilot production within 18 months.",Seoul Lab Announces Rival Battery Breakthrough,"A separate research lab in Seoul announced its own battery material breakthrough Sunday, claiming faster charge times using a different chemical composition than a rival approach published earlier this year.",2026-05-01,2026-03-01,"Boston, USA","Seoul, South Korea",battery material; licensing,battery material; Seoul lab,DIFFERENT_EVENT,"Both concern battery-material commercialization news in the same general timeframe, but one is a licensing deal tied to the Boston research and the other is an unrelated Seoul lab's separate breakthrough."
P0051,W001-A,W001-B,WORLD_001,WORLD_001,World,easy,paraphrase,Earthquake Strikes Kanto Region Near Tokyo,"A magnitude 6.1 earthquake struck the Kanto region near Tokyo early Sunday, causing structural damage to older buildings and temporarily halting train service across the capital. No fatalities have been reported.","Strong Quake Rattles Tokyo Area, Disrupts Transit","Residents of Tokyo felt strong shaking Sunday morning after an earthquake struck the surrounding Kanto region, prompting the suspension of several train lines as officials assessed damage to infrastructure.",2026-03-01,2026-03-01,"Tokyo, Japan","Tokyo, Japan",Kanto earthquake; Tokyo,Tokyo earthquake,SAME_EVENT,Both describe the same magnitude-6.1 earthquake and its immediate effects on Tokyo transit.
P0052,W001-A,W002-A,WORLD_001,WORLD_002,World,easy,same_location_different_event,Earthquake Strikes Kanto Region Near Tokyo,"A magnitude 6.1 earthquake struck the Kanto region near Tokyo early Sunday, causing structural damage to older buildings and temporarily halting train service across the capital. No fatalities have been reported.",Japanese Tech Conference Opens in Tokyo,"A major technology conference opened in Tokyo on Thursday, bringing together hardware and software companies from across the region to showcase upcoming products.",2026-03-01,2026-03-05,"Tokyo, Japan","Tokyo, Japan",Tokyo; earthquake,Tokyo; tech conference,DIFFERENT_EVENT,"Same city, but a natural disaster and an unrelated technology conference days later are unrelated events."
P0053,W003-A,W004-A,WORLD_003,WORLD_004,World,medium,follow_up,"Nordland, Estveria Begin Peace Talks in Geneva","Representatives from Nordland and Estveria opened peace talks in Geneva on Friday, aiming to resolve a long-running border dispute that has strained relations for years.","Nordland, Estveria Reach Ceasefire After Geneva Talks","Nordland and Estveria announced a ceasefire agreement Sunday, concluding a week of negotiations in Geneva that officials on both sides described as the most productive in years.",2026-05-01,2026-05-10,"Geneva, Switzerland","Geneva, Switzerland",Nordland; Estveria; peace talks,Nordland; Estveria; ceasefire,SAME_EVENT,The ceasefire is the direct conclusion of the same round of Geneva talks described in the first article.
P0054,W003-A,W005-A,WORLD_003,WORLD_005,World,hard,same_entities_different_event,"Nordland, Estveria Begin Peace Talks in Geneva","Representatives from Nordland and Estveria opened peace talks in Geneva on Friday, aiming to resolve a long-running border dispute that has strained relations for years.",Border Skirmish Reported Between Nordland and Estveria,"A brief but violent skirmish broke out along the Nordland-Estveria border in January, according to officials, months before either side agreed to formal negotiations.",2026-05-01,2026-01-15,"Geneva, Switzerland",Nordland-Estveria border,Nordland; Estveria; peace talks,Nordland; Estveria; border skirmish,DIFFERENT_EVENT,"Same two countries, but an earlier border skirmish and the later peace talks are separate events, even though the skirmish is background context for the talks."
P0055,W006-A,W006-B,WORLD_006,WORLD_006,World,medium,different_source,Cyclone Farrah Makes Landfall in Coastal Region,"Cyclone Farrah made landfall along the coast early Saturday, bringing destructive winds and heavy flooding to low-lying communities. Authorities have evacuated tens of thousands of residents ahead of the storm.",Coastal Communities Brace as Farrah Comes Ashore,"Emergency crews scrambled Saturday as Cyclone Farrah struck the coastline with powerful winds, forcing mass evacuations and knocking out power to hundreds of thousands of households.",2026-08-01,2026-08-01,Coastal Bangladesh region,Coastal Bangladesh region,Cyclone Farrah,Cyclone Farrah,SAME_EVENT,"Both articles cover the same cyclone's landfall on the same day, describing the same evacuations and damage."
P0056,W006-A,W007-A,WORLD_006,WORLD_007,World,hard,follow_up,Cyclone Farrah Makes Landfall in Coastal Region,"Cyclone Farrah made landfall along the coast early Saturday, bringing destructive winds and heavy flooding to low-lying communities. Authorities have evacuated tens of thousands of residents ahead of the storm.",Relief Efforts Scale Up After Cyclone Farrah,"Aid organizations expanded relief operations this week for communities affected by Cyclone Farrah, distributing food and clean water as recovery efforts continue in the storm's aftermath.",2026-08-01,2026-08-05,Coastal Bangladesh region,Coastal Bangladesh region,Cyclone Farrah,Cyclone Farrah; relief efforts,SAME_EVENT,The relief effort is a direct continuation of the same cyclone event described in the first article.
P0057,W006-A,W008-A,WORLD_006,WORLD_008,World,hard,different_incident,Cyclone Farrah Makes Landfall in Coastal Region,"Cyclone Farrah made landfall along the coast early Saturday, bringing destructive winds and heavy flooding to low-lying communities. Authorities have evacuated tens of thousands of residents ahead of the storm.",Cyclone Bimal Strikes Same Region Months Later,"A separate storm, Cyclone Bimal, made landfall in the same coastal region in November, prompting fresh evacuations just months after the area recovered from an earlier cyclone.",2026-08-01,2026-11-01,Coastal Bangladesh region,Coastal Bangladesh region,Cyclone Farrah,Cyclone Bimal,DIFFERENT_EVENT,"Same region and same type of disaster, but these are two distinct named storms months apart."
P0058,W009-A,W010-A,WORLD_009,WORLD_010,World,medium,same_location_different_event,UN Security Council Votes on Sanctions Resolution,"The UN Security Council voted Friday to approve new sanctions targeting entities accused of financing illicit arms shipments, with two members abstaining from the vote.",General Assembly Holds Separate Session on Development Goals,"Delegates gathered for a UN General Assembly session this week focused on progress toward global development targets, a discussion unrelated to ongoing Security Council business.",2026-04-10,2026-04-12,"New York, USA","New York, USA",UN Security Council; sanctions,UN General Assembly; development goals,DIFFERENT_EVENT,"Both take place at UN headquarters in the same week, but a Security Council sanctions vote and a General Assembly session are distinct proceedings on different topics."
P0059,W009-A,W009-B,WORLD_009,WORLD_009,World,medium,entity_normalization,UN Security Council Votes on Sanctions Resolution,"The UN Security Council voted Friday to approve new sanctions targeting entities accused of financing illicit arms shipments, with two members abstaining from the vote.",15-Member Council Backs New Sanctions Measure,"Members of the UN's top security body approved a fresh round of sanctions Friday aimed at groups linked to illegal weapons trafficking, following weeks of closed-door negotiations.",2026-04-10,2026-04-10,"New York, USA","New York, USA",UN Security Council; sanctions,15-member council; sanctions,SAME_EVENT,The second article refers to the Security Council only as 'the 15-member council' but describes the identical sanctions vote.
P0060,W004-A,W005-A,WORLD_004,WORLD_005,World,very_hard,same_entities_different_event,"Nordland, Estveria Reach Ceasefire After Geneva Talks","Nordland and Estveria announced a ceasefire agreement Sunday, concluding a week of negotiations in Geneva that officials on both sides described as the most productive in years.",Border Skirmish Reported Between Nordland and Estveria,"A brief but violent skirmish broke out along the Nordland-Estveria border in January, according to officials, months before either side agreed to formal negotiations.",2026-05-10,2026-01-15,"Geneva, Switzerland",Nordland-Estveria border,Nordland; Estveria; ceasefire,Nordland; Estveria; border skirmish,DIFFERENT_EVENT,"Same two countries and closely related subject matter, but the ceasefire conclusion and an earlier border skirmish are separate events months apart, requiring careful temporal reasoning rather than entity matching alone."
P0061,H001-A,H001-B,HEALTH_001,HEALTH_001,Health,easy,paraphrase,Health Ministry Approves Diabetes Drug Glucovex,"The health ministry approved a new diabetes medication called Glucovex on Monday, clearing it for prescription use after a review of clinical trial data showing improved blood sugar control.",Glucovex Cleared for Use by Health Regulators,"Regulators granted approval this week for Glucovex, a new diabetes treatment developed by a Toronto-based pharmaceutical company, following a multi-year clinical trial process.",2026-02-01,2026-02-03,"Toronto, Canada","Toronto, Canada",Glucovex; health ministry,Glucovex; regulators,SAME_EVENT,Both describe the same regulatory approval of Glucovex around the same date.
P0062,H001-A,H002-A,HEALTH_001,HEALTH_002,Health,medium,follow_up,Health Ministry Approves Diabetes Drug Glucovex,"The health ministry approved a new diabetes medication called Glucovex on Monday, clearing it for prescription use after a review of clinical trial data showing improved blood sugar control.",Glucovex Maker Reports Strong Early Sales,"The pharmaceutical company behind Glucovex reported stronger-than-expected early sales Tuesday, just two months after the diabetes drug received regulatory approval.",2026-02-01,2026-04-01,"Toronto, Canada","Toronto, Canada",Glucovex; approval,Glucovex; sales,SAME_EVENT,The sales report is a direct continuation of the same drug's rollout following its approval in the first article.
P0063,H001-A,H003-A,HEALTH_001,HEALTH_003,Health,easy,different_incident,Health Ministry Approves Diabetes Drug Glucovex,"The health ministry approved a new diabetes medication called Glucovex on Monday, clearing it for prescription use after a review of clinical trial data showing improved blood sugar control.",Regulators Separately Approve Insulara Diabetes Treatment,"In an unrelated decision, health regulators approved a different diabetes drug, Insulara, later the same month, developed by a competing pharmaceutical firm.",2026-02-01,2026-02-20,"Toronto, Canada","Toronto, Canada",Glucovex; approval,Insulara; approval,DIFFERENT_EVENT,Two different diabetes drugs from two different companies receiving separate approvals weeks apart.
P0064,H004-A,H004-B,HEALTH_004,HEALTH_004,Health,medium,different_source,Hospitals Report Surge in Flu Cases,"Hospitals across Manchester reported a sharp rise in flu-related admissions this week, straining emergency departments already dealing with seasonal capacity pressures.",Manchester Hospitals See Flu Admissions Climb,"A wave of flu cases has pushed hospital admissions higher across Manchester, health officials said Friday, with emergency rooms reporting longer wait times than usual for this time of year.",2026-01-10,2026-01-11,"Manchester, UK","Manchester, UK",Manchester hospitals; flu surge,Manchester hospitals; flu admissions,SAME_EVENT,Both articles describe the same flu admissions surge in Manchester hospitals within a day of each other.
P0065,H004-A,H005-A,HEALTH_004,HEALTH_005,Health,hard,follow_up,Hospitals Report Surge in Flu Cases,"Hospitals across Manchester reported a sharp rise in flu-related admissions this week, straining emergency departments already dealing with seasonal capacity pressures.",Officials Issue Flu Advisory for Manchester Area,"Health officials issued a public advisory Sunday urging residents to get vaccinated, directly citing the recent surge in flu admissions at Manchester hospitals.",2026-01-10,2026-01-12,"Manchester, UK","Manchester, UK",Manchester hospitals; flu surge,health officials; flu advisory,SAME_EVENT,"The advisory is issued in direct response to the same flu surge described in the first article, part of one unfolding event."
P0066,H004-A,H006-A,HEALTH_004,HEALTH_006,Health,hard,different_incident,Hospitals Report Surge in Flu Cases,"Hospitals across Manchester reported a sharp rise in flu-related admissions this week, straining emergency departments already dealing with seasonal capacity pressures.",Separate Measles Outbreak Reported in Leeds,"Health authorities confirmed a measles outbreak in Leeds this week, unrelated to the ongoing flu season affecting nearby Manchester.",2026-01-10,2026-01-15,"Manchester, UK","Leeds, UK",Manchester hospitals; flu,Leeds; measles outbreak,DIFFERENT_EVENT,"Different illnesses, different cities, and different health authorities, despite both being regional disease-outbreak stories in the same week."
P0067,H007-A,H009-A,HEALTH_007,HEALTH_009,Health,medium,same_topic_different_event,Study Links Sleep Patterns to Heart Disease Risk,"A new study published Sunday found that irregular sleep patterns are associated with a significantly higher risk of heart disease, based on data from over 50,000 participants.",Separate Study Links Diet to Heart Disease Risk,"A different research team published findings Tuesday connecting high processed-food intake to elevated heart disease risk, based on a decade-long dietary study.",2026-03-01,2026-03-10,Undisclosed,Undisclosed,sleep study; heart disease,diet study; heart disease,DIFFERENT_EVENT,"Both studies concern heart disease risk factors published close together, but they are separate, unrelated research findings."
P0068,H007-A,H008-A,HEALTH_007,HEALTH_008,Health,hard,follow_up,Study Links Sleep Patterns to Heart Disease Risk,"A new study published Sunday found that irregular sleep patterns are associated with a significantly higher risk of heart disease, based on data from over 50,000 participants.",Researchers Launch Larger Trial Based on Sleep Study,"Following up on their earlier findings, the research team behind the sleep-heart disease study announced Monday it is launching a larger clinical trial to test whether improving sleep habits directly reduces cardiac events.",2026-03-01,2026-06-01,Undisclosed,Undisclosed,sleep study; heart disease,sleep study; clinical trial,SAME_EVENT,The new trial is a direct continuation of the original sleep-heart disease research described in the first article.
P0069,H008-A,H009-A,HEALTH_008,HEALTH_009,Health,very_hard,same_topic_different_event,Researchers Launch Larger Trial Based on Sleep Study,"Following up on their earlier findings, the research team behind the sleep-heart disease study announced Monday it is launching a larger clinical trial to test whether improving sleep habits directly reduces cardiac events.",Separate Study Links Diet to Heart Disease Risk,"A different research team published findings Tuesday connecting high processed-food intake to elevated heart disease risk, based on a decade-long dietary study.",2026-06-01,2026-03-10,Undisclosed,Undisclosed,sleep study; clinical trial,diet study; heart disease,DIFFERENT_EVENT,"Both concern heart disease research and could seem connected, but the new sleep trial and the earlier diet study are unrelated research programs from different teams."
P0070,H010-A,H010-B,HEALTH_010,HEALTH_010,Health,medium,different_style,WHO Declares Emergency Over New Pathogen,"The World Health Organization declared a public health emergency Friday over an emerging pathogen designated Pathogen X, citing rising case counts across three countries.",What the WHO's New Emergency Declaration Means,"The World Health Organization's decision to declare a public health emergency over the recently identified Pathogen X reflects growing concern among international health officials about the pace of transmission observed in early case clusters, according to the agency's emergency committee. The declaration triggers additional funding and coordination mechanisms among member states, though WHO officials stressed that the risk to the general public remains moderate at this stage. Countries with confirmed cases have already begun enhanced surveillance measures, and the agency said it would reassess the emergency status within 90 days based on how the outbreak develops.",2026-05-01,2026-05-03,"Geneva, Switzerland","Geneva, Switzerland",WHO; Pathogen X emergency,WHO; Pathogen X emergency,SAME_EVENT,A brief breaking-news report and a longer analytical explainer both cover the same WHO emergency declaration.
P0071,E001-A,E001-B,ENV_001,ENV_001,Environment,easy,paraphrase,Wildfire Spreads Across Sierra Alta Hills,"A fast-moving wildfire spread across the Sierra Alta hills Tuesday, forcing evacuations in several nearby communities as firefighters battled high winds and dry conditions.",Evacuations Ordered as Sierra Alta Fire Grows,"Authorities ordered mandatory evacuations Tuesday as a wildfire in the Sierra Alta region expanded rapidly, fueled by strong winds and low humidity.",2026-07-01,2026-07-01,Sierra Alta region,Sierra Alta region,Sierra Alta wildfire,Sierra Alta wildfire,SAME_EVENT,Both articles describe the same fast-moving wildfire and evacuation order on the same day.
P0072,E001-A,E002-A,ENV_001,ENV_002,Environment,medium,follow_up,Wildfire Spreads Across Sierra Alta Hills,"A fast-moving wildfire spread across the Sierra Alta hills Tuesday, forcing evacuations in several nearby communities as firefighters battled high winds and dry conditions.",Firefighters Gain Containment on Sierra Alta Blaze,"Crews reached 60 percent containment on the Sierra Alta wildfire by Saturday, allowing some evacuated residents to begin returning home, fire officials said.",2026-07-01,2026-07-05,Sierra Alta region,Sierra Alta region,Sierra Alta wildfire,Sierra Alta wildfire; containment,SAME_EVENT,Containment progress is a direct continuation of the same wildfire event described in the first article.
P0073,E001-A,E003-A,ENV_001,ENV_003,Environment,easy,different_incident,Wildfire Spreads Across Sierra Alta Hills,"A fast-moving wildfire spread across the Sierra Alta hills Tuesday, forcing evacuations in several nearby communities as firefighters battled high winds and dry conditions.",Separate Wildfire Breaks Out in Pine Ridge,"A new wildfire ignited in the Pine Ridge area Friday, unrelated to the earlier fire in the nearby Sierra Alta hills, prompting a separate evacuation order.",2026-07-01,2026-07-10,Sierra Alta region,Pine Ridge area,Sierra Alta wildfire,Pine Ridge wildfire,DIFFERENT_EVENT,"Two separate wildfires in different areas, more than a week apart, despite similar circumstances."
P0074,E004-A,E004-B,ENV_004,ENV_004,Environment,medium,different_source,Report Finds Record Coral Bleaching in Coral Strait,"A new marine survey released Wednesday found record levels of coral bleaching across the Coral Strait reef system, attributing the damage to prolonged ocean warming.",Survey Reveals Severe Coral Bleaching in Coral Strait,"Scientists surveying the Coral Strait reported this week that bleaching has reached levels not previously recorded in the region, with warming waters cited as the primary cause.",2026-04-01,2026-04-02,Coral Strait,Coral Strait,Coral Strait; coral bleaching,Coral Strait; bleaching survey,SAME_EVENT,Both articles report the same coral bleaching survey findings for the Coral Strait around the same date.
P0075,E004-A,E005-A,ENV_004,ENV_005,Environment,medium,same_topic_different_event,Report Finds Record Coral Bleaching in Coral Strait,"A new marine survey released Wednesday found record levels of coral bleaching across the Coral Strait reef system, attributing the damage to prolonged ocean warming.",Government Announces Marine Protection Zone,"The government announced a new marine protection zone Tuesday covering a stretch of coastline unrelated to the Coral Strait, as part of a broader ocean conservation strategy unveiled earlier this year.",2026-04-01,2026-04-20,Coral Strait,National coastline,Coral Strait; coral bleaching,government; marine protection zone,DIFFERENT_EVENT,"Both are ocean-related environmental news within the same month, but a bleaching survey and a separate marine protection zone announcement are distinct events."
P0076,E004-A,E006-A,ENV_004,ENV_006,Environment,hard,different_incident,Report Finds Record Coral Bleaching in Coral Strait,"A new marine survey released Wednesday found record levels of coral bleaching across the Coral Strait reef system, attributing the damage to prolonged ocean warming.",Different Reef System Also Shows Bleaching Damage,"A separate survey of the Hallow Reef system, located far from the Coral Strait, found significant bleaching this month as well, researchers said Thursday.",2026-04-01,2026-04-15,Coral Strait,Hallow Reef,Coral Strait; bleaching,Hallow Reef; bleaching,DIFFERENT_EVENT,"Both are coral bleaching surveys published close together with similar language, but they cover two different reef systems as separate incidents."
P0077,E007-A,E008-A,ENV_007,ENV_008,Environment,medium,same_entities_different_event,Country A Pledges Emissions Cuts at Nairobi Summit,"Delegates from Country A pledged Monday to cut carbon emissions 40 percent by 2035, announcing the target at the opening of the Nairobi climate summit.",Country B Announces Separate Emissions Targets,"Country B unveiled its own emissions reduction targets Monday at the same summit, setting a different timeline and baseline year from other nations' pledges made that day.",2026-11-01,2026-11-01,"Nairobi, Kenya","Nairobi, Kenya",Country A; Nairobi summit; emissions,Country B; Nairobi summit; emissions,DIFFERENT_EVENT,"Same summit and same day, but two different countries making separate, independent pledges are distinct events."
P0078,E007-A,E007-B,ENV_007,ENV_007,Environment,hard,entity_normalization,Country A Pledges Emissions Cuts at Nairobi Summit,"Delegates from Country A pledged Monday to cut carbon emissions 40 percent by 2035, announcing the target at the opening of the Nairobi climate summit.",Delegates Gather in Kenya as UN Climate Gathering Opens,"The UN's annual climate gathering opened in the Kenyan capital Monday, with Country A among the first to announce a new emissions-reduction commitment during opening remarks.",2026-11-01,2026-11-01,"Nairobi, Kenya",Kenyan capital,Country A; Nairobi summit,UN climate gathering; Kenyan capital,SAME_EVENT,"The second article refers to the summit only as 'the UN's annual climate gathering' held in 'the Kenyan capital,' but describes the identical event and pledge."
P0079,E009-A,E010-A,ENV_009,ENV_010,Environment,hard,same_entities_different_date,SolArc Opens New Solar Farm in Sunridge,"Renewable energy company SolArc opened a new solar farm Monday in the Sunridge region, adding 150 megawatts of generation capacity to the local grid.",SolArc Opens Second Solar Farm a Year Later,"SolArc announced the opening of a second solar farm Tuesday, its latest expansion project coming roughly a year after its previous facility went online.",2026-06-01,2027-06-01,Sunridge region,Undisclosed,SolArc; solar farm,SolArc; solar farm,DIFFERENT_EVENT,"Same company and similar project type, but the two solar farm openings are separate projects a year apart."
P0080,E009-A,E009-B,ENV_009,ENV_009,Environment,very_hard,different_detail_level,SolArc Opens New Solar Farm in Sunridge,"Renewable energy company SolArc opened a new solar farm Monday in the Sunridge region, adding 150 megawatts of generation capacity to the local grid.",SolArc's Sunridge Facility Details Emerge,"New details released this week show SolArc's Sunridge solar farm, which opened earlier this month, uses a dual-axis tracking system expected to boost output by 20 percent compared to fixed-panel designs, according to company engineers. The $180 million project took 14 months to build and is expected to power roughly 40,000 homes at peak capacity. Local officials said the facility will also create around 30 permanent maintenance jobs, and SolArc confirmed it is already scouting sites for further expansion in the region.",2026-06-01,2026-06-08,Sunridge region,Sunridge region,SolArc; solar farm,SolArc; Sunridge facility,SAME_EVENT,The second article provides much richer detail about the same solar farm opening announced briefly in the first article.
P0081,C001-A,C001-B,CRIME_001,CRIME_001,Crime,easy,paraphrase,Police Arrest Suspect in Downtown Bank Robbery,"Police arrested a suspect Thursday in connection with a robbery at a downtown bank branch earlier this week, recovering a portion of the stolen cash during the arrest.",Suspect Detained Following Downtown Bank Heist,"Authorities took a suspect into custody this week after investigating a robbery at a bank branch in the downtown district, with police citing surveillance footage as key evidence.",2026-02-01,2026-02-01,"Chicago, USA","Chicago, USA",downtown bank robbery; arrest,downtown bank robbery; suspect,SAME_EVENT,Both articles describe the arrest of the same suspect connected to the same downtown bank robbery.
P0082,C001-A,C002-A,CRIME_001,CRIME_002,Crime,medium,follow_up,Police Arrest Suspect in Downtown Bank Robbery,"Police arrested a suspect Thursday in connection with a robbery at a downtown bank branch earlier this week, recovering a portion of the stolen cash during the arrest.",Bank Robbery Suspect Pleads Guilty,"The man arrested earlier this year in connection with the downtown bank robbery pleaded guilty Monday to charges of armed robbery, according to court records.",2026-02-01,2026-06-01,"Chicago, USA","Chicago, USA",downtown bank robbery; arrest,downtown bank robbery; guilty plea,SAME_EVENT,The guilty plea is a direct legal continuation of the same robbery case described in the first article.
P0083,C001-A,C003-A,CRIME_001,CRIME_003,Crime,easy,different_incident,Police Arrest Suspect in Downtown Bank Robbery,"Police arrested a suspect Thursday in connection with a robbery at a downtown bank branch earlier this week, recovering a portion of the stolen cash during the arrest.",Separate Bank Robbery Reported in North Side,"A different bank branch on the city's north side was robbed Tuesday, according to police, in an incident unrelated to an earlier robbery downtown.",2026-02-01,2026-02-10,"Chicago, USA","Chicago, USA",downtown bank robbery,north side bank robbery,DIFFERENT_EVENT,"Two separate bank robberies in different neighborhoods of the same city, days apart."
P0084,C004-A,C005-A,CRIME_004,CRIME_005,Crime,hard,different_incident,Ransomware Attack Disrupts Hospital Meridian,"Hospital Meridian in Ohio was forced to divert ambulances Wednesday after a ransomware attack disabled several internal systems, hospital officials confirmed.",Separate Ransomware Attack Hits Hospital Lakeside,"Hospital Lakeside, also located in Ohio, disclosed a ransomware attack Sunday affecting its scheduling systems, an incident unrelated to an earlier attack at another regional hospital.",2026-03-01,2026-03-15,"Ohio, USA","Ohio, USA",Hospital Meridian; ransomware,Hospital Lakeside; ransomware,DIFFERENT_EVENT,"Same state, same type of attack, and similar phrasing, but these are two separate hospitals hit by two separate ransomware incidents two weeks apart."
